,x1,x2,x3,x4,x5,x6,y,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,Unnamed: 27,Unnamed: 28
4988,id84276,8.0.0,samsung_SM-G960F,NZ,1,1993,0.0,25,0,1,0,0.0,0.06,0.0,100,samsung,0,8,0,0,1,1,0,True,574253038517356133,Facebook,Play Games. Earn Money.,,
4989,id56754,7.1.1,motorola_Moto E (4),US,0,2001,0.0,17,0,1,0,0.0,0.1739130435,0.0,23,motorola,0,7,0,0,0,0,0,False,,,,,
4990,id123861,8.0.0,samsung_SM-J337AZ,US,0,2005,0.0,13,0,2,0,0.0303030303,0.1212121212,0.0,33,samsung,0,8,0,0,0,1,0,False,282202902410497492,YouTube,Mistplay Android/iOS,,
4991,id94151,5.1.1,samsung_SM-G530T,US,1,1989,0.0,29,0,0,0,0.05,0.0,0.0,40,samsung,0,5,0,0,1,0,0,False,618134124376509625,uOt1dL_n8,,,
4992,id123717,7,Sony_G3311,DE,0,1995,0.0,23,0,3,0,0.04545454545,0.1590909091,0.0,44,Sony,0,7,0,0,0,0,0,True,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
4993,id125191,8.0.0,samsung_SM-G950U,US,0,2000,0.0,18,0,2,0,0.01801801802,0.2702702703,0.0,111,samsung,0,8,0,0,0,1,0,True,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
4994,id103258,8.0.0,samsung_SM-G930F,DE,0,1993,2.99,25,0,5,2,0.05217391304,0.2,0.0,115,samsung,0,8,0,0,0,1,0,True,,,,,
4995,id90769,8.1.0,LGE_LM-Q710(FGN),US,1,1971,0.0,47,0,3,1,0.07575757576,0.13636363640000002,0.0,66,LGE,0,8,0,0,1,1,0,False,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
4996,id83987,7.1.1,OPPO_CPH1725,AU,0,1999,0.0,19,0,1,1,0.09302325581,0.027906976739999995,0.0,215,OPPO,0,7,0,0,0,0,0,False,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
4997,id58232,8.0.0,samsung_SM-G930F,DK,1,1996,0.0,22,0,1,2,0.01515151515,0.04545454545,0.0,66,samsung,0,8,0,0,1,1,0,True,komistplay-i27bfe4daaba1aa4,Facebook,Facebook,,
4998,id141613,9,samsung_SM-G965U,US,1,1981,0.0,37,0,3,1,0.02898550725,0.05797101449,0.0,138,samsung,0,9,0,0,1,1,0,True,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
4999,id111674,8.1.0,TP-Link_Neffos_X9,SG,0,1996,0.0,22,0,3,1,0.0,0.08988764045,0.0,89,TP-Link,1,8,0,0,0,1,0,False,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
5000,id21115,7,samsung_SM-T585,DK,0,2000,0.0,18,0,2,0,0.04651162791,0.2790697674,0.0,43,samsung,0,7,0,0,0,0,0,False,578274137794105583,Facebook,Play Games Earn Money,,
5001,id113408,7.1.2,LGE_LG-SP200,US,1,1977,0.0,41,0,6,1,0.01834862385,0.3944954128,0.0,109,LGE,0,7,0,0,1,0,0,False,622778608729227525,Nq7KxDgD9,,,
5002,id142054,8.0.0,samsung_SM-G950F,GB,0,1995,0.0,23,0,2,0,0.014705882350000001,0.11764705880000001,0.0,68,samsung,0,8,0,0,0,1,0,True,576422175842834761,Facebook,Yahtzee,,
5003,id56190,7,asus_ASUS_X008D,FR,0,2000,0.0,18,1,4,1,0.0119047619,0.22023809519999998,1.0,168,asus,0,7,1,1,0,0,1,True,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
5004,id142430,8.0.0,samsung_SM-G960U,US,0,1979,0.0,39,0,5,3,0.03289473684,0.08552631579,0.0,152,samsung,0,8,0,0,0,1,0,True,komistplay-i278aa7320f12d13,Fluent,LLC,Fluent,
5005,id49070,7,Alco_RCT6213W23,US,1,1988,0.0,30,0,3,1,0.0,0.25,0.0,32,Alco,0,7,0,0,1,0,0,False,,,,,
5006,id52101,9,OnePlus_ONEPLUS A6003,US,0,1997,0.0,21,0,5,4,0.0068965517240000005,0.19310344829999998,0.0,145,OnePlus,0,9,0,0,0,1,0,True,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
5007,id8350,8.0.0,HUAWEI_VTR-L09,DE,0,1981,0.0,37,0,1,0,0.08333333333,0.1785714286,0.0,84,HUAWEI,0,8,0,0,0,1,0,True,497056817508328233,Facebook,Play Games. Earn Money.,,
5008,id117350,8.0.0,LGE_LG-H873,CA,0,2003,0.0,15,0,0,0,0.0,0.04347826087,0.0,23,LGE,0,8,0,0,0,1,0,True,,,,,
5009,id142117,7,samsung_SM-G935T,FI,0,1987,0.0,31,0,3,0,0.011627906979999998,0.04651162791,0.0,86,samsung,0,7,0,0,0,0,0,True,,,,,
5010,id124395,8.1.0,samsung_SM-T580,CA,0,1995,0.0,23,0,2,1,0.0,0.24444444440000002,0.0,45,samsung,0,8,0,0,0,1,0,False,komistplay-i2748777614c52b2,Google Adwords,Google UAC,,
5011,id50176,7,motorola_XT1585,US,0,1999,0.0,19,0,0,0,0.027397260269999998,0.09589041096,0.0,73,motorola,0,7,0,0,0,0,0,True,615614143151666419,Tz9Rue3LY,,,
5012,id140505,7.1.1,motorola_Moto E (4) Plus,US,0,1953,0.0,65,0,0,1,0.0,0.1463414634,0.0,41,motorola,0,7,0,0,0,0,0,False,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
5013,id122497,7,LGE_VS501,US,0,1998,0.0,20,0,2,1,0.02272727273,0.1818181818,0.0,44,LGE,0,7,0,0,0,0,0,True,586206336715673895,Facebook,Copy Tests,,
5014,id114442,9,samsung_SM-G965F,GB,0,1991,0.0,27,0,4,1,0.013157894740000002,0.23684210530000002,0.0,76,samsung,0,9,0,0,0,1,0,True,,,,,
5015,id76171,7,samsung_SM-J327T1,US,0,2004,0.0,14,0,4,0,0.0,0.2881355932,0.0,59,samsung,0,7,0,0,0,0,0,True,,,,,
5016,id103253,8.1.0,samsung_SM-N960U,US,1,1987,0.0,31,0,8,3,0.08641975309000001,0.1172839506,0.0,162,samsung,0,8,0,0,1,1,0,True,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
5017,id92432,6.0.1,LGE_LG-M153,US,1,1997,0.0,21,0,0,0,0.03125,0.1875,0.0,32,LGE,0,6,0,0,1,0,0,False,,,,,
5018,id10930,8.1.0,HUAWEI_CLT-L29,NO,0,1981,0.0,37,0,2,1,0.03703703704,0.3148148148,0.0,108,HUAWEI,0,8,0,0,0,1,0,True,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
5019,id106214,8.1.0,HUAWEI_DUA-L22,FI,0,1997,0.0,21,0,3,0,0.0,0.225,0.0,40,HUAWEI,0,8,0,0,0,1,0,False,,,,,
5020,id12325,7,Xiaomi_Redmi Note 4,SG,0,2003,0.0,15,0,0,0,0.0,0.1333333333,0.0,60,Xiaomi,0,7,0,0,0,0,0,False,,,,,
5021,id3367,8.0.0,samsung_SM-G955U,US,1,1986,0.0,32,0,4,0,0.0198019802,0.08910891089,0.0,101,samsung,0,8,0,0,1,1,0,True,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
5022,id133083,8.1.0,Alcatel_5041C,US,1,1975,0.0,43,0,1,0,0.1,0.1333333333,0.0,60,Alcatel,0,8,0,0,1,1,0,False,568854315415129371,Facebook,Amazon,,
5023,id51093,8.0.0,samsung_SM-G960F,GB,1,2000,0.0,18,0,2,2,0.1314285714,0.1942857143,0.0,175,samsung,0,8,0,0,1,1,0,True,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
5024,id51903,7.1.1,OPPO_CPH1721,SG,0,1973,0.0,45,0,1,0,0.004784688995,0.033492822969999995,0.0,209,OPPO,0,7,0,0,0,0,0,False,574253038517356133,Facebook,Play Games. Earn Money.,,
5025,id69531,8.0.0,samsung_SM-G965U,US,1,1998,0.0,20,0,1,1,0.08496732026,0.058823529410000006,0.0,153,samsung,0,8,0,0,1,1,0,True,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
5026,id81227,7.1.1,motorola_Moto E (4),US,0,1987,0.0,31,0,0,0,0.0,0.1,0.0,30,motorola,0,7,0,0,0,0,0,False,komistplay-i278aa7320f12d13,Fluent,LLC,Fluent,
5027,id108739,8.1.0,asus_ASUS_X018D,FR,0,2000,0.0,18,0,3,1,0.009900990099,0.0297029703,0.0,101,asus,0,8,0,0,0,1,1,False,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
5028,id128453,7,LGE_LGMS210,US,0,2000,0.0,18,0,0,0,0.0,0.11538461539999999,0.0,26,LGE,0,7,0,0,0,0,0,False,586204636789599472,Facebook,Copy Tests,,
5029,id13372,8.0.0,samsung_SM-G960U,US,1,1984,0.0,34,0,1,1,0.1060606061,0.060606060610000005,0.0,66,samsung,0,8,0,0,1,1,0,True,komistplay-i278aa7320f12d13,Fluent,LLC,Fluent,
5030,id105962,8.0.0,samsung_SM-A520F,GB,0,1998,0.0,20,0,5,1,0.03157894737,0.1473684211,0.0,95,samsung,0,8,0,0,0,1,0,True,459856103233242576,Facebook,Play Games. Earn Money.,,
5031,id114536,8.0.0,samsung_SM-G965U,US,0,1997,19.97,21,0,7,1,0.020134228190000002,0.08724832215,0.0,149,samsung,0,8,0,0,0,1,0,True,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
5032,id122992,8.1.0,HUAWEI_CLT-L29,SG,0,1987,0.0,31,0,2,1,0.1066666667,0.1466666667,0.0,75,HUAWEI,0,8,0,0,0,1,0,True,574253038517356133,Facebook,Play Games. Earn Money.,,
5033,id77552,7.1.1,OPPO_CPH1725,AU,0,1995,0.0,23,0,2,0,0.005917159763,0.1420118343,0.0,169,OPPO,0,7,0,0,0,0,0,False,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
5034,id1015,5.1.1,ZTE_Z717VL,US,0,1998,0.0,20,0,0,0,0.0,0.07407407407000001,0.0,27,ZTE,0,5,0,0,0,0,0,False,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
5035,id83169,8.0.0,samsung_SM-A530W,CA,1,1999,0.0,19,0,2,2,0.07843137255,0.1568627451,0.0,51,samsung,0,8,0,0,1,1,0,True,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
5036,id66123,8.0.0,HUAWEI_ANE-LX1,GB,0,2000,0.0,18,0,1,2,0.04255319149,0.06382978722999999,0.0,47,HUAWEI,0,8,0,0,0,1,0,True,576417976967144256,Facebook,Starbucks,,
5037,id48361,8.0.0,samsung_SM-G892A,US,0,1991,2.77704,27,0,8,3,0.02403846154,0.4519230769,0.0,208,samsung,0,8,0,0,0,1,0,True,,,,,
5038,id77112,7.1.1,samsung_SM-T550,US,1,1997,11.98,21,0,1,1,0.0,0.16216216220000002,0.0,37,samsung,0,7,0,0,1,0,0,True,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
5039,id37428,8.1.0,HUAWEI_COR-L29,SG,0,2000,0.0,18,0,1,1,0.0125,0.025,0.0,80,HUAWEI,0,8,0,0,0,1,0,False,574253038517356133,Facebook,Play Games. Earn Money.,,
5040,id11955,8.1.0,Razer_Phone,SG,1,1993,0.0,25,0,1,1,0.09523809524,0.03174603175,0.0,63,Razer,1,8,0,0,1,1,0,False,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
5041,id79253,8.0.0,samsung_SM-G930F,GB,0,2000,0.0,18,0,1,2,0.020833333330000002,0.1145833333,0.0,96,samsung,0,8,0,0,0,1,0,True,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
5042,id51148,6.0.1,samsung_SM-G920V,US,0,1997,0.0,21,0,1,0,0.0,0.03921568627,0.0,51,samsung,0,6,0,0,0,0,0,True,,,,,
5043,id13937,6.0.1,samsung_SAMSUNG-SM-N915A,US,1,1993,0.0,25,0,1,1,0.058823529410000006,0.1411764706,0.0,85,samsung,0,6,0,0,1,0,0,False,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
5044,id117889,8.1.0,Alcatel_Alcatel_5059R,US,0,1998,0.0,20,0,2,1,0.04347826087,0.1086956522,0.0,46,Alcatel,0,8,0,0,0,1,0,False,282202902410497492,YouTube,Mistplay Android/iOS,,
5045,id48487,8.0.0,samsung_SM-G570F,DE,0,1989,0.0,29,0,2,0,0.01769911504,0.061946902649999996,0.0,113,samsung,0,8,0,0,0,1,0,False,497056817508328233,Facebook,Play Games. Earn Money.,,
5046,id9771,7,LGE_LGMP260,US,1,1983,0.0,35,0,3,1,0.03488372093,0.3604651163,0.0,86,LGE,0,7,0,0,1,0,0,True,589108629563774765,Facebook,Discover New Games,,
5047,id5640,7.1.1,samsung_SM-T560NU,US,1,1982,0.0,36,0,2,1,0.02702702703,0.1351351351,0.0,37,samsung,0,7,0,0,1,0,0,False,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
5048,id106754,6.0.1,ZTE_K90U,US,1,1988,0.0,30,0,1,0,0.02325581395,0.1395348837,0.0,43,ZTE,0,6,0,0,1,0,0,False,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
5049,id88068,7,samsung_SM-J327T1,US,1,1987,0.0,31,0,6,1,0.08771929825,0.24561403510000002,0.0,57,samsung,0,7,0,0,1,0,0,True,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
5050,id18015,6.0.1,samsung_SM-J327P,US,1,1991,0.0,27,0,5,1,0.0,0.3538461538,0.0,65,samsung,0,6,0,0,1,0,0,True,578596448757830182,Facebook,Pirate Kings,,
5051,id103008,7,LGE_LG-M150,US,1,1989,0.0,29,0,4,1,0.08,0.16,0.0,75,LGE,0,7,0,0,1,0,0,True,578596448757830182,Facebook,Pirate Kings,,
5052,id686,7,HUAWEI_NEM-L51,FR,0,1996,0.0,22,0,0,0,0.1136363636,0.06818181818,0.0,44,HUAWEI,0,7,0,0,0,0,1,False,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
5053,id93517,8.0.0,samsung_SM-G950U,US,0,1984,0.0,34,0,9,2,0.0,0.226519337,0.0,181,samsung,0,8,0,0,0,1,0,True,492786776143062094,Facebook,,,
5054,id131416,8.1.0,LGE_LM-X410(FG),US,1,1988,0.0,30,0,11,3,0.07361963190000001,0.42944785280000003,0.0,163,LGE,0,8,0,0,1,1,0,False,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
5055,id108293,9,HMD Global_TA-1004,FI,0,1994,0.0,24,0,6,1,0.0,0.1940298507,0.0,67,HMD Global,0,9,0,0,0,1,0,False,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
5056,id2208,7,samsung_SM-G920F,GB,0,1971,0.0,47,0,2,1,0.03773584906000001,0.05660377357999999,0.0,53,samsung,0,7,0,0,0,0,0,True,,,,,
5057,id99056,8.0.0,samsung_SM-G955U,US,1,1974,0.0,44,0,5,3,0.05555555556,0.1888888889,0.0,90,samsung,0,8,0,0,1,1,0,True,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
5058,id71576,6.0.1,LGE_LG-M153,US,0,1978,0.0,40,0,1,0,0.0,0.3636363636,0.0,22,LGE,0,6,0,0,0,0,0,False,,,,,
5059,id49732,8.0.0,samsung_SM-G930P,US,0,1983,0.0,35,0,2,3,0.01515151515,0.1666666667,0.0,66,samsung,0,8,0,0,0,1,0,True,,,,,
5060,id63134,6.0.1,OPPO_CPH1701,AU,0,1999,0.0,19,0,2,0,0.01176470588,0.06470588235000001,0.0,170,OPPO,0,6,0,0,0,0,0,False,574249797825982883,Facebook,Gamer GIftcards,,
5061,id44472,8.0.0,LGE_LG-H932,US,1,1982,0.0,36,0,10,1,0.06862745097999999,0.3235294118,0.0,102,LGE,0,8,0,0,1,1,0,False,komistplay-i27bfe4daaba1aa4,Facebook,Facebook,,
5062,id84538,6.0.1,samsung_SM-S327VL,US,0,1995,0.0,23,0,3,1,0.0,0.1612903226,0.0,31,samsung,0,6,0,0,0,0,0,True,586205984360772448,Facebook,Copy Tests,,
5063,id126842,7.1.2,LGE_LM-X210VPP,US,1,1970,0.0,48,0,4,1,0.02702702703,0.18918918920000002,0.0,37,LGE,0,7,0,0,1,0,0,False,568854641757307119,Facebook,Amazon,,
5064,id28696,7,LGE_LG-LS777,US,2,1919,0.0,99,0,1,1,0.0,0.125,0.0,40,LGE,0,7,0,0,0,0,0,True,komistplay-i2748777614c52b2,Google Adwords,Google UAC,,
5065,id4179,7,lge_VS995,US,1,1995,0.0,23,0,7,0,0.0,0.41379310340000003,5.0,29,lge,1,7,1,0,1,0,0,True,,,,,
5066,id89462,7.1.1,OnePlus_ONEPLUS A3010,DE,0,1995,0.0,23,0,1,0,0.04545454545,0.45454545450000006,0.0,22,OnePlus,0,7,0,0,0,0,0,True,587076650190499927,_UV8_eVpr,,,
5067,id100228,8.1.0,samsung_SM-N960U,US,1,1993,0.0,25,0,5,1,0.08974358973999999,0.1666666667,0.0,78,samsung,0,8,0,0,1,1,0,True,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
5068,id84004,7,LGE_LG-K425,US,0,1996,0.0,22,0,2,1,0.0,0.061224489800000004,0.0,49,LGE,0,7,0,0,0,0,0,True,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
5069,id47728,8.0.0,samsung_SM-G965U,US,1,1996,0.0,22,0,1,3,0.05769230768999999,0.125,0.0,104,samsung,0,8,0,0,1,1,0,True,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
5070,id109304,7.1.2,LGE_LM-X410(FG),US,1,1974,0.0,44,0,5,1,0.0,0.3970588235,0.0,68,LGE,0,7,0,0,1,0,0,False,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
5071,id87005,8.0.0,HUAWEI_FIG-LX1,GB,1,1973,0.0,45,0,6,0,0.08928571429,0.30357142859999997,0.0,56,HUAWEI,0,8,0,0,1,1,0,False,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
5072,id17338,7.1.1,ALCATEL_A574BL,US,0,1981,0.0,37,0,0,0,0.058823529410000006,0.09803921569,0.0,51,ALCATEL,0,7,0,0,0,0,0,False,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
5073,id37992,9,motorola_moto x4,US,1,1998,0.0,20,0,2,1,0.11111111109999999,0.1851851852,0.0,27,motorola,0,9,0,0,1,1,0,False,komistplay-i278aa7320f12d13,Fluent,LLC,Fluent,
5074,id83821,6.0.1,LGE_LG-M153,US,1,1966,0.0,52,0,3,0,0.0,0.2571428571,0.0,35,LGE,0,6,0,0,1,0,0,False,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
5075,id114530,8.0.0,samsung_SM-G935F,GB,0,1991,0.0,27,0,2,2,0.013333333329999999,0.09333333332999999,0.0,75,samsung,0,8,0,0,0,1,0,True,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
5076,id380,7.1.1,ZTE_Z965,US,0,1974,0.0,44,0,3,1,0.01515151515,0.196969697,0.0,66,ZTE,0,7,0,0,0,0,0,True,568852906636498550,Facebook,Amazon,,
5077,id21623,7,LGE_LGMP260,US,2,1997,0.0,21,0,1,0,0.0,0.18421052629999998,0.0,38,LGE,0,7,0,0,0,0,0,True,,,,,
5078,id61047,7,LGE_LGMP260,US,0,1966,0.0,52,0,1,0,0.0,0.5063291139,0.0,79,LGE,0,7,0,0,0,0,0,True,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
5079,id28756,7,LGE_LGMS210,US,0,2000,0.0,18,0,1,0,0.0,0.17948717949999998,0.0,39,LGE,0,7,0,0,0,0,0,False,,,,,
5080,id25537,8.1.0,LGE_LML713DL,US,0,1991,0.0,27,0,1,1,0.0,0.08823529412,0.0,34,LGE,0,8,0,0,0,1,0,True,,,,,
5081,id80956,8.0.0,samsung_SM-G950F,DK,0,1989,0.0,29,0,1,0,0.03636363636000001,0.10909090910000001,0.0,55,samsung,0,8,0,0,0,1,0,True,578274137794105583,Facebook,Play Games Earn Money,,
5082,id114033,7,HUAWEI_AGS-W09,GB,0,1986,0.0,32,0,3,0,0.0,0.3703703704,0.0,27,HUAWEI,0,7,0,0,0,0,0,False,,,,,
5083,id116507,7,samsung_SM-G930F,GB,0,1991,0.0,27,0,5,0,0.0198019802,0.3069306931,0.0,101,samsung,0,7,0,0,0,0,0,True,576422175842834761,Facebook,Yahtzee,,
5084,id100504,8.0.0,samsung_SM-G955F,GB,1,1992,0.0,26,0,3,3,0.0495049505,0.06930693069,0.0,101,samsung,0,8,0,0,1,1,0,True,576417976967144256,Facebook,Starbucks,,
5085,id127559,7,asus_P00A,US,1,1973,0.0,45,0,3,1,0.01149425287,0.06896551724,0.0,87,asus,0,7,0,0,1,0,0,False,,,,,
5086,id97886,8.0.0,samsung_SM-A520F,GB,0,1996,0.0,22,0,0,0,0.006289308176,0.27672955969999996,0.0,159,samsung,0,8,0,0,0,1,0,True,,,,,
5087,id59002,8.0.0,samsung_SM-G930P,US,1,1997,0.0,21,0,2,3,0.007042253521,0.3309859155,0.0,142,samsung,0,8,0,0,1,1,0,True,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
5088,id105245,8.0.0,samsung_SM-N950F,FR,2,1999,0.0,19,0,4,0,0.0,0.1973684211,0.0,76,samsung,0,8,0,0,0,1,1,True,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
5089,id56371,8.0.0,samsung_SM-N950F,SG,0,1994,0.0,24,0,2,1,0.01515151515,0.1515151515,0.0,66,samsung,0,8,0,0,0,1,0,True,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
5090,id15019,8.0.0,samsung_SM-N950F,SG,1,1972,0.0,46,0,3,2,0.06666666667,0.08666666667000002,0.0,150,samsung,0,8,0,0,1,1,0,True,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
5091,id73914,8.0.0,samsung_SM-G965U,US,0,1970,0.0,48,0,4,1,0.02222222222,0.2,0.0,135,samsung,0,8,0,0,0,1,0,True,568854315415129371,Facebook,Amazon,,
5092,id124463,8.0.0,samsung_SM-A600A,US,0,1982,0.0,36,0,1,0,0.0,0.05769230768999999,0.0,52,samsung,0,8,0,0,0,1,0,False,,,,,
5093,id83177,7,LGE_LGMS210,US,0,1974,0.0,44,0,1,1,0.0,0.1,0.0,30,LGE,0,7,0,0,0,0,0,False,komistplay-i278aa7320f12d13,Fluent,LLC,Fluent,
5094,id59340,6.0.1,LGE_LG-K210,CA,0,1993,25.0,25,0,1,2,0.0,0.1923076923,0.0,26,LGE,0,6,0,0,0,0,0,False,,,,,
5095,id54909,8.0.0,OnePlus_ONEPLUS A3003,FI,0,1998,0.0,20,0,4,0,0.009615384615,0.11538461539999999,0.0,104,OnePlus,0,8,0,0,0,1,0,True,578274137794105583,Facebook,Play Games Earn Money,,
5096,id82160,7.1.1,motorola_Moto E (4),US,2,2000,0.0,18,0,2,0,0.0,0.1538461538,0.0,26,motorola,0,7,0,0,0,0,0,False,282202902410497492,YouTube,Mistplay Android/iOS,,
5097,id8165,8.0.0,samsung_SM-G950U,US,0,1976,0.0,42,0,0,1,0.01449275362,0.02898550725,1.0,69,samsung,0,8,1,0,0,1,0,True,komistplay-i278aa7320f12d13,Fluent,LLC,Fluent,
5098,id98003,7,LGE_LGL84VL,US,0,1988,0.0,30,0,7,0,0.0,0.2765957447,0.0,47,LGE,0,7,0,0,0,0,0,True,492786776143062094,Facebook,,,
5099,id76158,7.1.1,motorola_Moto E (4) Plus,US,0,1994,0.0,24,0,0,1,0.0,0.02173913043,0.0,46,motorola,0,7,0,0,0,0,0,False,komistplay-i272fc84fda669f3,Fyber - Android,Fyber,,
5100,id71705,8.0.0,samsung_SM-G930F,SG,0,2001,0.0,17,0,2,0,0.0625,0.0875,0.0,80,samsung,0,8,0,0,0,1,0,True,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
5101,id57419,4.4.2,samsung_GT-I9505,GB,0,1995,0.0,23,0,1,0,0.01388888889,0.20833333329999998,0.0,72,samsung,0,4,0,0,0,0,0,False,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
5102,id58337,7,motorola_Moto G (4),GB,0,1986,0.0,32,0,0,0,0.0,0.1612903226,0.0,31,motorola,0,7,0,0,0,0,0,False,459856103233242576,Facebook,Play Games. Earn Money.,,
5103,id27006,7,samsung_SM-G920F,DK,0,1995,0.0,23,0,2,1,0.0,0.1,0.0,50,samsung,0,7,0,0,0,0,0,True,578273592459144267,Facebook,Yahtzee,,
5104,id112925,7,LGE_LG-H830,US,1,1955,0.0,63,0,1,1,0.1379310345,0.1034482759,0.0,58,LGE,0,7,0,0,1,0,0,True,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
5105,id25769,7,samsung_SM-N920V,US,1,1972,0.0,46,0,3,1,0.07,0.06,0.0,100,samsung,0,7,0,0,1,0,0,True,komistplay-i278aa7320f12d13,Fluent,LLC,Fluent,
5106,id99232,7,samsung_SM-T817W,CA,0,2005,0.0,13,0,7,0,0.0,0.38805970149999996,0.0,67,samsung,0,7,0,0,0,0,0,True,606296634355441156,h28F6k5ot,,,
5107,id56747,7,LGE_LGMS210,US,0,1987,0.0,31,0,2,0,0.09523809524,0.1904761905,0.0,63,LGE,0,7,0,0,0,0,0,False,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
5108,id127936,7,samsung_SM-J330FN,GB,0,2004,0.0,14,0,1,0,0.026315789469999996,0.07894736842,0.0,38,samsung,0,7,0,0,0,0,0,True,komistplay-i27abe6a50fb8529,UnityAds - Android,Unity,,
5109,id38698,5.1.1,ZTE_Z828,US,0,2000,0.0,18,0,0,0,0.0,0.16,1.0,25,ZTE,0,5,1,0,0,0,0,False,,,,,
5110,id67646,8.0.0,samsung_SM-G930F,SE,1,1987,0.0,31,0,4,1,0.01111111111,0.1,0.0,90,samsung,0,8,0,0,1,1,0,True,komistplay-i277fc4c38ac926c,Bidalgo - Instagram,Default Facebook,,
5111,id81700,7.1.1,ZTE_N9560,US,1,1951,0.0,67,0,0,1,0.04347826087,0.08695652174,0.0,69,ZTE,0,7,0,0,1,0,0,False,komistplay-i27ecb3674dadd78,UnityAds - Android,Unity,,
5112,id33112,6.0.1,samsung_SM-S727VL,US,0,1966,0.0,52,0,0,0,0.01449275362,0.07246376812000001,0.0,69,samsung,0,6,0,0,0,0,0,True,492788683804896940,Facebook,,,
5113,id141725,7,LGE_LGMP260,US,0,1954,0.0,64,0,9,1,0.01948051948,0.4025974026,0.0,154,LGE,0,7,0,0,0,0,0,True,komistplay-i27ca6ba3e32c55c,Bidalgo - Facebook,Bidalgo Facebook,,
